genres,app_name,price,metascore,release_year
"['Action', 'Free to Play', 'Strategy']","Games of Glory - ""Guardians Pack""",9.99,72,2017
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",FreeStyleFootball - Card Pack (CMF),9.99,72,2017
"['Action', 'Indie']",ZHEROS - The forgotten land,4.99,72,2017
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",FreeStyleFootball - Card Pack (LIB),9.99,72,2017
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",FreeStyleFootball - Card Pack (DMF),9.99,72,2017
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",FreeStyleFootball - Card Pack (SMF),9.99,72,2017
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",FreeStyleFootball - Card Pack (SS),9.99,72,2017
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",FreeStyleFootball - Card Pack (ST),9.99,72,2017
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",FreeStyleFootball - Card Pack (SW),9.99,72,2017
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",FreeStyleFootball - Card Pack (WF),9.99,72,2017
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",FreeStyleFootball - Card Pack (WB),9.99,72,2017
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",FreeStyleFootball - Dirk Package,29.99,72,2017
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",FreeStyleFootball - Rachel Package,29.99,72,2017
"['Action', 'Adventure', 'Casual', 'Indie']",Bonny's Adventure,3.99,72,2017
"['Action', 'Indie', 'Early Access']",The Cursed Revolver,2.99,72,2017
['Simulation'],Train Simulator: Clear Creek Old Timer Rolling Stock Pack Add-On,19.99,72,2017
"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",Spiritlands,5.99,72,2017
"['Action', 'Adventure', 'Indie', 'RPG']",Ruin of the Reckless,9.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Hellfrost: Siege of Watch Gap Fort (Savage Worlds),4.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Hellfrost: Against the Elements (Savage Worlds),4.99,72,2017
"['Action', 'Adventure', 'Indie', 'Early Access']",Get To The Orange Door,9.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - ETU: Horror for the Holidays (Savage Worlds),4.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Deadlands Reloaded: Saddle Sore (Savage Worlds),4.99,72,2017
['Indie'],Moe Mekuri SP - 萌めくりSP -,4.99,72,2017
"['Action', 'Adventure', 'Casual', 'Indie']",Tomb Joe,0.99,72,2017
"['Action', 'Indie']",Rhythm Rush!,0.99,72,2017
"['Racing', 'Simulation']",Car Mechanic Simulator 2015 - Car Stripping,0.99,72,2017
"['Adventure', 'Casual', 'Indie']",Nephise Begins,1.99,72,2017
"['Casual', 'Indie', 'Simulation', 'Strategy']",Candy Machine,8.99,72,2017
['Adventure'],PSYCHO-PASS: Mandatory Happiness - Digital Art Book,4.99,72,2017
"['Adventure', 'Casual']",League of Light: Wicked Harvest Collector's Edition,9.99,72,2017
"['Indie', 'RPG', 'Strategy']",We Slay Monsters - Original Sound Track,2.99,72,2017
"['Adventure', 'Indie']",弗拉梅尔的奇迹 OST,3.99,72,2017
"['Casual', 'Indie', 'Strategy']",Cuit,2.99,72,2017
['Action'],Call of Duty®: MWR Variety Map Pack,14.99,72,2017
"['Adventure', 'Casual', 'Indie']",Skins dos Youtubers Brasil,3.99,72,2017
"['Casual', 'Indie']",Wordlase - Soundtrack,0.99,72,2017
"['Casual', 'Indie', 'Strategy']",CUIT - Official Soundtrack,0.99,72,2017
"['Adventure', 'Casual', 'Indie', 'RPG']",Onyx,6.99,72,2017
"['Casual', 'Indie']",Perso,4.99,72,2017
"['Action', 'Strategy']",Forts - Soundtrack,6.99,72,2017
"['Adventure', 'Casual', 'Indie']",Scar of the Doll,9.99,72,2017
"['Adventure', 'Indie']",Weebish Mines,2.99,72,2017
"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']",Flatspace IIk,14.99,72,2017
['Action'],Deformers,29.99,72,2017
['Simulation'],X-Plane 11 - Add-on: Aerosoft - Airport Frankfurt-Egelsbach,15.99,72,2017
['Simulation'],X-Plane 11 - Add-on: Aerosoft - Airport Calvi,17.99,72,2017
"['Adventure', 'Indie']",White Noise 2 - Astaroth,1.99,72,2017
['Simulation'],TS Marketplace: Gresley Coach Pack 04 Add-On,4.99,72,2017
['Simulation'],TS Marketplace: GWR High Waist Collett Coaches Pack 01 Add-On,4.99,72,2017
['Simulation'],TS Marketplace: GWR High Waist Collett Coaches Pack 02 Add-On,4.99,72,2017
['Simulation'],TS Marketplace: GWR High Waist Collett Coaches Pack 03 Add-On,4.99,72,2017
"['Casual', 'Indie', 'RPG', 'Simulation']",Everything,14.99,78,2017
['Adventure'],Syberia 3 - Deluxe Upgrade,12.99,72,2017
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Karugamo Contemporary BGM Pack 02,9.99,72,2017
['Strategy'],Battle Chess,9.99,72,1988
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Elemental Dungeons Tiles,9.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Ddraig Goch's Tyranny 2 (Token Pack),5.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Ddraig Goch's Tyranny 3 (Token Pack),5.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Ddraig Goch's Tyranny 4 (Token Pack),5.99,72,2017
"['Adventure', 'Casual', 'Indie']",Parallyzed,3.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Ddraig Goch's Tyranny 5 (Token Pack),5.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Ddraig Goch's Tyranny 7 (Token Pack),5.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Ddraig Goch's Tyranny 6 (Token Pack),5.99,72,2017
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",Man O' War: Corsair - Warhammer Naval Battles,29.99,72,2017
['RPG'],False Shelter,0.99,72,2017
['Simulation'],Train Simulator: Southern Railway S15 Class Steam Loco Add-On,19.99,72,2017
"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pure Hold'em - 100% Hemp Card Deck,1.99,72,2017
['Indie'],The Shape Of Heart - Episode II,0.99,72,2017
"['Simulation', 'Strategy']",Order of Battle: Kriegsmarine,9.99,72,2017
"['Adventure', 'Casual']",Grim Tales: The Legacy Collector's Edition,9.99,72,2017
['Simulation'],Ironclads 2: Boshin War,9.99,72,2017
"['Action', 'Adventure', 'Indie']",The Only Traitor DLC,4.99,72,2017
"['Action', 'Casual', 'Indie']",Animal Rivals,4.99,72,2017
"['Action', 'Indie']",Theatre of Doom,9.99,72,2017
"['Casual', 'RPG', 'Simulation', 'Early Access']",Fantasy Farming: Orange Season,13.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Cat & Mouse (5E),14.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - TimeZero: Operative's Manual (Savage Worlds),19.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - B04 The Cave Beast Hoard (5E),5.99,72,2017
"['Action', 'Adventure']",Watch_Dogs® 2 - Kick It Pack,6.99,72,2017
"['Action', 'Adventure']",Watch_Dogs® 2 - Bay Area Thrash Pack,2.99,72,2017
"['Action', 'Adventure']",Watch_Dogs® 2 - Ride Britannia Pack,6.99,72,2017
"['Action', 'Adventure']",Watch_Dogs® 2 - Velvet Cowboy,4.99,72,2017
['Adventure'],Nancy Drew®: The Final Scene,6.99,72,2001
"['Adventure', 'Casual', 'Indie', 'Early Access']",ESSENCE,20.0,72,2017
"['Adventure', 'Casual', 'Indie']",MMM: Murder Most Misfortunate,4.99,72,2017
"['Adventure', 'Indie']",＜/reality＞,11.99,72,2017
['Strategy'],Romance of the Three Kingdoms Ⅴ with Power Up Kit / 三國志Ⅴ with パワーアップキット,19.99,72,2017
"['Adventure', 'Indie']",＜/reality＞ Original Soundtrack,3.99,72,2017
['RPG'],Taikou Risshiden / 太閤立志伝,12.99,72,2017
['RPG'],Uncharted Waters / 大航海時代,12.99,72,2017
['Adventure'],The Charming Empire,29.99,72,2017
"['Action', 'Free to Play', 'Strategy']",Orcs Must Die! Unchained - Hero Bundle,29.99,72,2017
"['Simulation', 'Strategy']",Police Quest: SWAT 2,5.99,72,1998
"['Action', 'Simulation']",SWAT 3: Tactical Game of the Year Edition,9.99,72,2001
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Bob Marley & The Wailers - “Is This Love”,2.99,72,2017
"['Casual', 'Simulation']","Rocksmith® 2014 Edition – Remastered – Bob Marley & The Wailers - “No Woman, No Cry”",2.99,72,2017
['Action'],Tom Clancy's Rainbow Six® Siege - Buck Ghost Recon Wildlands® Set,7.99,72,2017
"['Action', 'Adventure', 'Indie']",Flinthook,14.99,80,2017
"['Action', 'Adventure', 'Indie']",Flinthook Deluxe DLC,6.99,72,2017
"['Action', 'Adventure', 'Casual', 'Indie']",Crispy Chicken,4.99,72,2017
"['Adventure', 'Indie']",Casino Noir,4.99,72,2017
"['Casual', 'Indie']",Magic Heroes: Save Our Park,7.99,72,2017
['Simulation'],X-Plane 11 - Add-on: Aerosoft - Airport Maastricht-Aachen,14.99,72,2017
"['Design &amp; Illustration', 'Utilities']",Card Creator,19.99,72,2017
"['Action', 'Adventure', 'Indie', 'RPG']",Shiness: The Lightning Kingdom,29.99,68,2017
"['Action', 'Casual', 'Indie', 'Early Access']",Life Beetle,0.99,72,2017
['Action'],The Disney Afternoon Collection,19.99,72,2017
"['Action', 'Adventure', 'Indie']",Aesthetic Melody,2.99,72,2017
"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",Tabletop Simulator - Indonesia,6.99,72,2017
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",Kingdom of Loot,8.99,72,2017
"['Action', 'Indie']",GUNGUNGUN,4.99,72,2017
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation']",Sphere Complex,4.99,72,2016
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Last Heroes 4,1.99,72,2017
"['Casual', 'Indie']",GoBlock's Impossible Medley,0.99,72,2017
['Indie'],My Name is You,5.99,72,2017
"['Action', 'Indie']",Encounter of Galaxies,1.99,72,2017
"['Action', 'Adventure', 'Strategy']",Shogo: Mobile Armor Division,9.99,88,1998
"['Adventure', 'Casual']",Nightmare Adventures: The Turning Thorn,6.99,72,2017
"['Action', 'Indie', 'RPG']",One Star,2.99,72,2017
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Sci-Fi Battler Pack 2,7.99,72,2017
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Time Fantasy: Winter Tiles,4.99,72,2017
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Ancient Dungeons: Jungle,17.99,72,2017
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Aztec Character Pack,6.99,72,2017
"['Indie', 'RPG']",Cosmic Star Heroine Official Soundtrack,9.99,72,2017
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Spanish Guitar Strings,13.99,72,2017
"['Action', 'Adventure', 'Casual', 'Indie']",ZRoll,0.99,72,2017
['Action'],DOA5LR Shrine Maiden Costume Set,19.99,72,2017
"['Action', 'Indie']",Nighthaw-X3000,4.99,72,2017
"['Action', 'Indie']",Asura: Vengeance Expansion,9.99,72,2017
['Strategy'],Cyborg Tower Defense,5.99,72,2017
"['Adventure', 'Casual', 'Indie']",Sonya: The Great Adventure,6.99,72,2017
"['Action', 'Indie']",Asura Original Soundtrack,0.99,72,2017
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Sci Fi Battlers 2,7.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Copper Dragons (Token Pack),2.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Bronze Dragons (Token Pack),2.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Black Dragons (Token Pack),2.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Brass Dragons (Token Pack),2.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Blue Dragons (Token Pack),2.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Animals 2 (Token Pack),4.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Shaintar: The Burning Heart (Savage Worlds),4.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - The Undying (Token Pack),4.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mini-Dungeon #024: The Lapis Maiden of Serena Hortum (PFRPG),2.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mini-Dungeon #025: The Choker Lair (PFRPG),2.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Expanding Classes (Castles & Crusades),9.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mini-Dungeon #026: Sanctuary of Exsanguination (PFRPG),2.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mini-Dungeon #028: Throne of the Dwellers in Dreams (PFRPG),2.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mini-Dungeon #029: Heart of the Sacred Dawn (PFRPG),2.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mini-Dungeon #030: The Burning Tree of Coilltean Grove (PFRPG),2.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mini-Dungeon #027: Kaltenheim (PFRPG),2.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - White Dragons (Token Pack),2.99,72,2017
"['Action', 'Adventure', 'Casual', 'Indie']",Outrunner,0.99,72,2017
"['Casual', 'Indie']",Outrunner Soundtrack,0.99,72,2017
"['Action', 'Racing', 'Simulation', 'Sports']",Crazy Buggy Racing,4.99,72,2017
"['Casual', 'Indie', 'Strategy']",Cubrick,1.99,72,2017
['Strategy'],Expansion - Cossacks 3: Guardians of the Highlands,7.99,72,2017
"['Action', 'Racing', 'Simulation', 'Sports']",Crazy Buggy Racing Soundtracks,2.99,72,2017
"['Action', 'Adventure', 'Indie', 'RPG']",Moonfall,9.99,72,2017
"['Action', 'Indie', 'RPG', 'Early Access']",Geneshift,9.99,72,2017
['Simulation'],Urlaubsflug Simulator – Holiday Flight Simulator,24.99,72,2017
"['Action', 'Indie', 'Strategy']",BeeFense,1.99,72,2017
"['Adventure', 'Casual', 'Indie']",The Falconers: Moonlight,9.99,72,2017
"['Adventure', 'Casual', 'Indie']",VITATIO 2,0.99,72,2017
"['Action', 'Indie']",Jack's Gang,0.99,72,2017
"['Action', 'Indie', 'RPG']",Crawl,14.99,72,2017
['Action'],Toukiden 2 - Armor: Yamato Outfit / Reki Outfit,1.99,72,2017
"['Action', 'Indie', 'RPG']",Crawl OST,4.99,72,2017
"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']",Fishing Planet: Largemouth Bass April Pack,19.99,72,2017
"['Action', 'Adventure', 'Indie', 'Strategy']",White Noise 2,9.99,72,2017
"['Action', 'Indie']",Monster Slayers - Advanced Classes Unlocker,1.99,72,2017
"['Adventure', 'Casual', 'Indie', 'RPG']",The Quest for Achievements,4.99,72,2017
"['Action', 'Indie']",Evil Tag,3.99,72,2017
"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",Bloody Trapland 2: Curiosity,14.99,72,2017
"['Action', 'Strategy']",M.A.X.: Mechanized Assault & Exploration,9.99,72,1998
"['Casual', 'Indie']",Zup! Zero,0.99,72,2017
"['Indie', 'Strategy', 'Early Access']",Warstone TD,14.99,72,2017
"['Simulation', 'Strategy']",Expansion - Europa Universalis IV: Mandate of Heaven,19.99,72,2017
"['Simulation', 'Strategy']",Content Pack - Europa Universalis IV: Mandate of Heaven,7.99,72,2017
"['Action', 'Casual', 'Indie']",BOROS,4.99,72,2017
"['Adventure', 'Indie']",The Franz Kafka Videogame,9.99,65,2017
"['Simulation', 'Strategy']",Collection - Europa Universalis IV: Early Upgrade Pack,19.99,72,2017
"['Simulation', 'Strategy']",Collection - Europa Universalis IV: Ultimate E-book Pack,10.99,72,2017
"['Action', 'Adventure']",Amber Tail Adventure,0.99,72,2017
['Simulation'],TS Marketplace: Guterwagen Leig Einheit Add-On,4.99,72,2017
"['Indie', 'Racing', 'Sports']",Race Arcade,11.99,72,2017
['Simulation'],TS Marketplace: Zags Pack 01 Add-On,4.99,72,2017
['Racing'],Race Arcade Original Soundtrack,3.99,72,2017
['Simulation'],TS Marketplace: Zags Pack 02 Add-On,4.99,72,2017
"['Adventure', 'Indie']",Saucer-Like,5.99,72,2017
"['Action', 'Adventure', 'Indie']",Shovel Knight: Specter of Torment,9.99,72,2017
"['Action', 'Casual', 'Indie']",One Hit KO,6.99,72,2017
"['Casual', 'Indie', 'Simulation', 'Strategy']",Farm World,5.99,72,2017
"['Adventure', 'Casual']",Midnight Calling: Anabel Collector's Edition,9.99,72,2017
"['Adventure', 'Indie']",White Noise 2 - Supporter Pack,1.99,72,2017
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Fantasy Heroine Character Pack,9.99,72,2017
"['Casual', 'Indie', 'Simulation', 'Sports', 'Early Access']",Golf for Workgroups,4.99,72,2017
['Action'],BULLET SOUL / バレットソウル - 弾魂 -,14.99,76,2017
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Clumsy Knight,2.99,72,2017
"['Adventure', 'Casual', 'Indie', 'Simulation']",Your Friend Hana,0.99,72,2017
"['Indie', 'Racing', 'Simulation', 'Sports']",ZiL Truck RallyCross,4.99,72,2017
"['Action', 'Indie', 'Simulation', 'Sports', 'Early Access']",Drunk-Fu: Wasted Masters,9.99,72,2017
"['Casual', 'Indie', 'Simulation']",Pony World 2,2.99,72,2017
"['Indie', 'Strategy']",Missile Cards,4.99,72,2017
"['Indie', 'Sports']",CapRiders: Euro Soccer,7.99,72,2017
"['Adventure', 'Casual']",Wanderland: Advanced Adventurer Pack,11.99,72,2017
"['Adventure', 'Casual', 'Early Access']",Voxelized,3.99,72,2015
"['Action', 'Casual', 'Indie']",Tank Assault X,1.99,72,2017
"['Indie', 'Strategy']",TurretCraft,14.99,72,2017
"['Adventure', 'Indie']",Flamel's miracle（弗拉梅尔的奇迹）,9.99,72,2017
"['Adventure', 'Indie']",Blackwood Crossing,15.99,70,2017
"['Simulation', 'Strategy']",EEP Train Simulator Mission,19.99,72,2017
"['Simulation', 'Strategy']",Pizza Connection,5.99,72,1994
"['Simulation', 'Strategy']",Pizza Connection 2,5.99,72,2001
"['Action', 'Indie']",The Hurricane of the Varstray -Threat of third force-,3.99,72,2017
"['Action', 'Indie']",The Hurricane of the Varstray -Threat of third force- soundtrack,1.99,72,2017
"['Indie', 'Strategy', 'Early Access']",Fractured State,9.99,72,2017
['Action'],Dead Rising 4 - Sir-Ice-A-Lot,1.99,72,2017
['Action'],Dead Rising 4 - Candy Cane Crossbow,1.99,72,2017
['Action'],Dead Rising 4 - Ugly Winter Sweater,1.99,72,2017
['Action'],Dead Rising 4 - Slicecycle,1.99,72,2017
['Racing'],FlatOut 4: Total Insanity,29.99,52,2017
['Racing'],FlatOut 4: Total Insanity Soundtrack Volume 1,9.99,72,2017
['Racing'],FlatOut 4: Total Insanity Soundtrack Volume 2,9.99,72,2017
['Racing'],FlatOut 4: Total Insanity Soundtrack Volume 3,9.99,72,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Pearl Jam Song Pack II,11.99,72,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Pearl Jam - “Do the Evolution”,2.99,72,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Pearl Jam - “Even Flow”,2.99,72,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Pearl Jam - “Rearviewmirror”,2.99,72,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Pearl Jam - “Last Exit”,2.99,72,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Pearl Jam - “Yellow Ledbetter”,2.99,72,2017
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Extra Character (Female #1) + Item Pack for Arcane RE-Raise,3.99,72,2017
['Action'],Dead Rising 4 - X-Fists,1.99,72,2017
"['Action', 'Indie']",Lil Tanks,9.99,72,2017
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",- Arcane RERaise -,2.99,72,2017
"['Racing', 'Simulation', 'Sports']",Ride 2 Collector Bikes Pack,5.99,72,2017
['Action'],Toukiden 2 - Mission Collection Set 2,4.99,72,2017
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",Mighty Party: Battle and Toads Pack,9.99,72,2017
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Extra Character (Female #2) + Item Pack for Arcane RE-Raise,3.99,72,2017
['Simulation'],X-Plane 11 - Add-on: Aerosoft - Airport Antalya,17.99,72,2017
"['Action', 'Indie']",Invicta Beam,9.99,72,2017
"['Simulation', 'Strategy']",Collection - Europa Universalis IV: Ultimate Music Pack,19.99,72,2017
"['Simulation', 'Strategy']",Stellaris: Nova Edition Upgrade Pack,10.0,72,2017
"['Simulation', 'Strategy']",Hearts of Iron IV: Colonel Edition Upgrade Pack,10.0,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Fantastic Far East (Token Pack),4.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Quests of Doom 2 (5E),12.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - 5E Mini-Dungeon #021: Daenyr’s Return (5E),2.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - A16 Midwinter’s Chill (PFRPG),8.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Cutthroats and Crew (PFRPG),6.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - The Last Parsec: Pranac Pursuit (Savage Worlds),4.99,72,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - S.Petersen's Field Guide to Lovecraftian Horrors (CoC7E),17.99,72,2017
"['Simulation', 'Strategy']",Stellaris: Galaxy Edition Upgrade Pack,30.0,72,2017
